"","x1","x2","x3","x4","x5"
"8474",995,568,111,5270,100257
"8475",914,571,93,4639,92035
"8476",891,559,86,4951,90209
"8477",931,552,108,5149,94297
"8478",999,556,96,4876,100833
"8479",1115,561,109,5000,112887
"8480",1037,575,101,4599,104065
"8481",1057,556,95,5128,106876
"8482",947,543,109,5024,95244
"8483",973,563,88,5274,98007
"8484",954,564,106,5137,95957
"8485",934,551,114,5202,94378
"8486",1067,556,109,4944,107710
"8487",1077,559,104,4943,108598
"8488",1032,536,98,4983,104130
"8489",1039,567,106,4805,105181
"8490",787,568,107,4834,79536
"8491",889,560,94,5005,90401
"8492",951,575,105,5043,95966
"8493",961,564,94,5075,97112
"8494",1040,551,104,4887,105112
"8495",890,547,89,5056,90160
"8496",1190,555,94,5396,120123
"8497",1104,557,104,4911,111622
"8498",1108,564,102,5169,111699
"8499",1045,555,100,4844,105744
"8500",1065,554,105,5364,107474
"8501",1086,548,76,5129,109276
"8502",1222,572,96,4903,123339
"8503",1011,556,89,4896,101798
"8504",1064,558,92,4978,107531
"8505",820,556,91,5200,83451
"8506",896,558,113,4922,90632
"8507",1122,567,97,4953,113318
"8508",1014,565,110,4739,102346
"8509",928,558,100,4771,93912
"8510",1241,568,110,4824,124863
"8511",921,565,104,5140,92979
"8512",1091,569,109,5059,110084
"8513",1043,554,100,5193,105425
"8514",972,562,107,4977,98518
"8515",1077,553,104,5123,108353
"8516",908,562,102,4931,91494
"8517",1085,565,100,4861,109547
"8518",864,566,94,4933,87637
"8519",1048,566,104,5223,105746
"8520",1046,565,92,5164,105689
"8521",955,567,93,5092,96332
"8522",1041,540,93,4486,105211
"8523",1038,535,110,5196,104528
"8524",1008,554,90,4595,101969
"8525",902,561,99,4876,91003
"8526",910,555,100,5044,92156
"8527",1159,559,101,4839,116807
"8528",990,562,97,5172,99685
"8529",1042,577,88,4998,104854
"8530",1013,563,109,5040,102524
"8531",906,565,96,4886,91529
"8532",1019,562,96,4980,102682
"8533",1042,543,109,5261,104932
"8534",934,566,108,4866,94097
"8535",1145,558,98,5553,115454
"8536",1113,561,101,4496,112367
"8537",946,554,97,4794,95450
"8538",978,549,84,4671,98814
"8539",956,559,94,5194,96676
"8540",1131,542,80,4694,114228
"8541",982,562,99,4718,98963
"8542",868,562,99,5184,88007
"8543",1130,567,99,4548,113958
"8544",1000,563,98,4931,101072
"8545",1034,547,101,5110,104298
"8546",936,566,104,5089,94448
"8547",969,574,97,5274,98199
"8548",935,561,98,4804,94435
"8549",1112,566,95,4521,112872
"8550",930,559,101,5235,94142
"8551",1058,556,107,5206,106660
"8552",962,552,97,4841,97147
"8553",1084,551,96,4925,109575
"8554",903,556,97,5282,91204
"8555",1007,556,96,5199,102168
"8556",954,545,108,5157,96486
"8557",902,559,108,4767,90977
"8558",1037,566,105,5453,104805
"8559",952,553,104,5227,95537
"8560",827,544,108,5504,83956
"8561",1018,560,96,4824,102771
"8562",925,552,99,5135,93909
"8563",1068,571,103,5217,107797
"8564",1262,574,111,4693,127148
"8565",1004,565,104,4821,101380
"8566",1059,551,92,4883,107165
"8567",930,556,102,5078,93773
"8568",956,558,98,5043,96796
"8569",862,549,90,4813,86728
"8570",1102,564,108,4926,111350
"8571",1023,560,119,5179,102878
"8572",1114,544,110,5089,112462
"8573",1061,552,98,4506,107525
"8574",970,555,102,4862,97720
"8575",1095,566,89,4960,110845
"8576",909,553,95,4960,91789
"8577",895,557,99,4906,90328
"8578",979,560,98,4733,98851
"8579",990,573,97,4929,99505
"8580",1076,560,102,5149,108722
"8581",987,576,111,4929,99885
"8582",977,562,100,5073,98783
"8583",893,581,103,5061,90017
"8584",1012,537,87,4824,102081
"8585",946,577,110,4663,95953
"8586",1000,560,100,5056,101390
"8587",947,548,98,5001,95765
"8588",889,577,92,5090,90320
"8589",1032,551,93,4659,104503
"8590",951,553,96,4833,96130
"8591",886,559,91,5166,89877
"8592",1099,573,94,5239,110544
"8593",1011,549,98,5186,102121
"8594",974,585,98,4768,98182
"8595",1021,562,106,5148,102572
"8596",952,557,98,4835,96133
"8597",960,568,114,5143,96510
"8598",1186,553,100,5011,119136
"8599",1026,567,106,4807,103628
"8600",938,553,100,4735,94672
"8601",993,570,91,4913,100561
"8602",1129,552,97,5185,113870
"8603",1061,552,105,5019,106457
"8604",1022,557,93,5738,102968
"8605",1013,550,86,5087,102346
"8606",1136,551,101,5005,114383
"8607",1092,561,107,5025,109930
"8608",945,561,99,5340,95346
"8609",1053,550,91,5485,106209
"8610",938,560,92,5042,94896
"8611",1040,569,103,5147,104987
"8612",890,565,109,5115,89981
"8613",1037,566,98,4954,104712
"8614",1034,571,111,5201,104768
"8615",1071,571,105,5511,107846
"8616",985,550,89,4953,99705
"8617",1018,555,97,4968,102730
"8618",960,565,106,4918,97413
"8619",759,561,100,4800,76272
"8620",846,569,95,5009,85290
"8621",1029,561,101,4830,103941
"8622",966,555,109,4731,97784
"8623",1086,565,102,4900,109945
"8624",995,541,87,4962,99646
"8625",1070,561,102,4926,108443
"8626",954,547,103,4477,96618
"8627",1055,544,101,5028,106641
"8628",1000,559,108,5301,101197
"8629",995,575,103,5050,100452
"8630",1128,563,106,4927,113866
"8631",912,567,96,4887,92230
"8632",1072,541,103,4941,108314
"8633",946,562,88,5069,95636
"8634",1019,569,99,5127,103086
"8635",1127,552,93,4791,113641
"8636",1038,544,99,5007,104784
"8637",1084,564,95,4800,109617
"8638",1001,558,105,5197,101157
"8639",1013,563,102,4972,102100
"8640",881,577,107,4758,89364
"8641",1101,556,95,4821,110787
"8642",1176,564,85,5029,118155
"8643",924,552,90,4709,93232
"8644",1021,553,92,5037,102847
"8645",956,557,98,4823,96590
"8646",1017,554,106,4923,102308
"8647",996,564,105,4867,100323
"8648",1083,539,111,5086,109159
"8649",908,562,80,5048,91407
"8650",1111,565,115,4840,112202
"8651",944,566,93,5299,95422
"8652",980,565,104,5066,98571
"8653",1107,574,108,5044,111745
"8654",1020,551,101,5107,103269
"8655",1113,564,100,4717,112342
"8656",1071,554,105,4567,108389
"8657",968,564,105,5143,98262
"8658",1008,547,105,5328,101747
"8659",970,555,94,4913,97572
"8660",1038,557,105,5324,105005
"8661",988,578,96,4664,100196
"8662",936,559,97,4937,95151
"8663",1177,554,112,5095,118841
"8664",919,579,97,5166,92972
"8665",1028,569,82,4999,103444
"8666",987,562,94,4644,100156
"8667",941,563,109,4532,95084
"8668",910,563,106,5779,92117
"8669",1086,576,95,5092,109273
"8670",981,562,112,5192,99263
"8671",1035,560,118,5182,104855
"8672",970,577,108,4831,98392
"8673",908,555,98,5297,92122
"8674",921,564,95,5049,93243
"8675",947,563,101,4610,95270
"8676",913,552,102,4721,92108
"8677",1083,543,103,5198,109070
"8678",1082,569,96,5149,109298
"8679",1104,549,98,4721,111035
"8680",1107,562,100,4662,111823
"8681",962,566,98,4964,96874
"8682",958,549,95,5265,96905
"8683",798,547,99,4822,80877
"8684",839,555,101,5152,84889
"8685",857,547,94,5202,86727
"8686",1174,569,96,4796,118268
"8687",1049,558,98,4914,106040
"8688",1004,555,94,4840,101473
"8689",956,560,106,5344,96397
"8690",1089,569,100,4874,109839
"8691",890,575,116,5134,89799
"8692",1000,561,103,4302,100813
"8693",1065,557,88,4839,107656
"8694",1025,554,89,4699,103726
"8695",1062,549,97,4887,107115
"8696",1114,563,101,5002,112883
"8697",918,552,105,4373,92848
"8698",1002,573,109,4891,101323
"8699",1107,569,105,5398,111826
"8700",1012,576,107,4828,102523
"8701",984,566,95,4954,99549
"8702",980,560,100,5051,99138
"8703",1055,552,85,4868,106179
"8704",945,561,109,4925,95844
"8705",999,567,108,5140,101241
"8706",996,559,114,5162,100344
"8707",1109,561,94,5053,112094
"8708",1146,557,111,5029,115439
"8709",1081,558,82,4749,109556
"8710",968,569,92,5351,97783
"8711",962,557,94,5281,96914
"8712",999,565,99,5357,100386
"8713",1047,558,113,5148,105411
"8714",1138,551,100,5049,114781
"8715",1037,551,90,4500,104633
"8716",1067,565,116,4836,107518
"8717",925,558,92,5445,93143
"8718",1011,554,116,5225,102618
"8719",1035,555,112,4636,104216
"8720",1012,570,100,4400,101540
"8721",1040,568,101,4861,104908
"8722",1041,547,98,5030,105162
"8723",1091,548,92,4885,110085
"8724",1092,563,94,5164,110180
"8725",934,558,99,5303,94493
"8726",1029,563,111,5273,104040
"8727",995,549,102,4743,100371
"8728",1058,568,98,4803,106520
"8729",1038,556,106,4787,105146
"8730",1017,557,103,5239,102393
"8731",885,554,96,5476,89284
"8732",1138,560,92,4831,115163
"8733",964,556,99,5105,97532
"8734",1055,550,84,4858,106821
"8735",1088,564,97,5032,109700
"8736",1024,544,101,5036,103360
"8737",961,557,107,5191,97178
"8738",965,561,93,5252,97391
"8739",869,565,86,5295,87460
"8740",830,565,97,5047,84228
"8741",1010,558,110,5028,101852
"8742",982,566,113,5501,99582
"8743",940,542,109,5108,95328
"8744",1000,574,107,5222,100799
"8745",870,558,106,4903,87743
"8746",947,571,94,5052,95539
"8747",988,556,103,5399,99936
"8748",1072,563,97,4822,107722
"8749",931,575,110,4826,94047
"8750",1045,572,95,5097,104966
"8751",1053,559,101,5094,105835
"8752",950,563,102,5101,95771
"8753",918,556,101,5081,92716
"8754",1040,556,98,5274,105467
"8755",1064,570,90,5082,107526
"8756",986,566,101,5155,99890
"8757",1027,570,105,5083,103610
"8758",1093,542,112,5037,110199
"8759",939,560,102,5086,95028
"8760",967,550,101,5166,97444
"8761",874,568,97,5334,88545
"8762",885,557,98,5068,89664
"8763",1021,567,102,4970,102873
"8764",1160,553,89,4991,117200
"8765",841,561,114,5402,85280
"8766",1097,554,92,4953,110603
"8767",957,547,94,5029,96806
"8768",953,553,103,4682,96608
"8769",878,557,93,5492,88902
"8770",948,556,107,5185,96234
"8771",1002,559,105,5261,101333
"8772",987,548,103,4896,99412
"8773",1036,553,104,5455,105008
"8774",868,550,100,4794,87659
"8775",1014,552,97,4888,102683
"8776",951,558,102,4893,95826
"8777",975,559,93,5161,98845
"8778",854,561,103,4959,86269
"8779",890,571,104,4949,90027
"8780",1037,551,98,4941,104720
"8781",992,560,95,5140,100324
"8782",1038,554,90,5068,104444
"8783",1089,555,101,5237,109587
"8784",1016,550,90,4918,102559
"8785",878,564,105,5180,88801
"8786",992,570,97,4828,100422
"8787",910,555,103,4832,91645
"8788",881,565,93,4556,89267
"8789",976,550,101,5146,98021
"8790",908,562,113,4941,91317
"8791",1015,552,85,4997,102354
"8792",860,568,103,4654,86973
"8793",1129,563,102,4578,113650
"8794",1050,555,99,5036,105745
"8795",984,551,101,4924,99269
"8796",954,544,95,5111,96285
"8797",923,573,99,5361,93351
"8798",1131,565,99,4846,113701
"8799",887,554,105,5103,90040
"8800",1046,565,102,5420,105828
"8801",1049,564,111,4649,106006
"8802",1087,557,107,5047,109750
"8803",893,551,99,4651,90008
"8804",1082,567,100,5224,109339
"8805",941,569,93,4947,95085
"8806",1012,561,101,5117,102457
"8807",961,559,90,4854,96987
"8808",999,558,103,4840,100900
"8809",1038,560,95,5401,104295
"8810",1045,560,85,5046,105201
"8811",1095,567,104,4757,110603
"8812",1060,554,111,5293,106928
"8813",1008,564,92,4986,101331
"8814",1106,553,104,5340,111455
"8815",1025,556,106,5195,103198
"8816",1029,562,97,5067,103798
"8817",918,556,107,5149,92664
"8818",1055,542,100,5126,106857
"8819",972,557,82,5213,97897
"8820",1045,567,116,5298,105461
"8821",1084,572,93,4822,109366
"8822",993,561,90,5077,100367
"8823",1002,563,103,5195,101562
"8824",988,571,87,5078,100079
"8825",1038,555,95,5422,105452
"8826",996,550,115,5585,100858
"8827",981,574,96,5305,99175
"8828",889,564,100,4724,90093
"8829",1216,560,98,5126,122524
"8830",1076,579,96,4716,108721
"8831",981,561,108,4793,99115
"8832",851,565,97,5311,85773
"8833",951,559,103,4795,96199
"8834",1024,559,94,4762,103210
"8835",837,565,92,4935,84828
"8836",1048,550,92,4848,105441
"8837",964,563,104,4867,97060
"8838",1025,560,93,4636,103471
"8839",978,564,98,5062,98844
"8840",978,557,103,4993,98833
"8841",1052,564,100,4716,106036
"8842",1096,565,104,4432,111191
"8843",1064,553,103,4705,106705
"8844",963,573,92,5516,97448
"8845",929,546,101,4670,94262
"8846",829,554,95,5198,83813
"8847",1060,554,105,5116,106530
"8848",911,571,100,5660,92294
"8849",1018,562,92,4961,102753
"8850",1139,565,106,5429,114988
"8851",1026,565,103,5171,103226
"8852",948,568,93,4825,95859
"8853",1034,565,111,5497,104638
"8854",985,562,95,5415,99490
"8855",1026,571,104,4860,103732
"8856",1025,567,88,4587,103443
"8857",1049,545,102,5060,105749
"8858",999,551,99,5396,101366
"8859",1111,563,102,4742,112420
"8860",1028,561,106,5223,103892
"8861",1039,547,109,4890,105001
"8862",1007,557,104,5094,101821
"8863",1007,558,103,5079,101997
"8864",826,567,104,4844,83269
"8865",1100,573,102,4725,110965
"8866",954,555,92,4984,95833
"8867",955,561,88,5473,96198
"8868",906,566,90,4975,91961
"8869",901,566,95,4797,91081
"8870",1040,560,106,5364,105343
"8871",981,558,93,5192,98933
"8872",937,549,92,5082,94502
"8873",1031,569,86,4865,103639
"8874",1000,549,90,4953,101042
"8875",910,550,89,5220,92398
"8876",968,558,114,5237,98265
"8877",1041,553,103,5073,105008
"8878",1076,555,105,4399,108822
"8879",923,557,105,4709,93459
"8880",1133,564,107,5206,114333
"8881",950,565,88,5069,95769
"8882",976,551,98,5035,98245
"8883",1133,562,109,5204,114490
"8884",968,560,98,5009,97639
"8885",876,551,95,4686,88864
"8886",1110,553,105,5067,112099
"8887",1112,555,103,4889,112328
"8888",932,569,102,4716,94300
"8889",1051,569,101,4911,106367
"8890",950,556,98,5318,95954
"8891",1075,557,101,4834,108733
"8892",1045,565,99,5178,105516
"8893",1106,567,107,4836,111581
"8894",1032,559,94,5029,103863
"8895",1062,546,86,5696,107390
"8896",1093,563,93,4869,110474
"8897",937,569,98,4740,94402
"8898",1148,574,96,4865,116054
"8899",1138,553,98,4805,115212
"8900",1151,555,101,4940,116663
"8901",901,566,97,5238,91229
"8902",959,571,106,4998,96642
"8903",1056,574,106,5090,106598
"8904",1052,561,108,4931,106330
"8905",1026,566,89,5115,103909
"8906",1036,545,98,5010,105009
"8907",903,568,102,4902,91461
"8908",1108,554,107,4678,111740
"8909",968,545,107,4991,97921
"8910",1085,558,99,4712,109778
"8911",1012,561,87,5308,102381
"8912",892,553,103,4916,89686
"8913",996,547,102,5035,100679
"8914",980,570,92,4963,98347
"8915",881,556,101,4871,89017
"8916",1061,558,105,5058,107285
"8917",1058,548,97,5051,107098
"8918",964,559,98,4679,97023
"8919",1073,568,89,4799,108191
"8920",1072,559,108,4820,108432
"8921",998,569,107,4551,100755
"8922",1004,570,110,5310,101644
"8923",898,556,79,4833,90853
"8924",1075,558,96,4705,108593
"8925",1127,559,91,4425,113794
"8926",1150,552,105,5111,116086
"8927",1063,567,107,4903,107007
"8928",961,553,108,5070,97342
"8929",998,578,103,4557,100871
"8930",997,543,100,4815,100755
"8931",1025,567,93,4727,103647
"8932",1000,548,100,4975,100584
"8933",1125,564,98,5141,113072
"8934",978,572,102,5003,98812
"8935",951,574,92,5235,96209
"8936",961,567,100,5125,96643
"8937",979,581,122,5411,99174
"8938",888,555,96,5291,89934
"8939",1042,559,97,4791,104821
"8940",1016,557,92,4962,102682
"8941",993,567,109,4911,100301
"8942",1069,570,100,4940,108228
"8943",1114,564,103,4960,112452
"8944",1042,567,100,5115,105613
"8945",1002,555,88,5009,101424
"8946",989,552,106,5053,99809
"8947",837,549,116,5141,84474
"8948",858,557,108,5099,86511
"8949",1089,553,99,4862,110294
"8950",1079,562,91,5157,109097
"8951",1026,564,103,4562,103895
"8952",947,559,109,4929,95612
"8953",906,554,95,5501,91642
"8954",1086,556,101,4812,109971
"8955",988,562,103,5088,99570
"8956",881,558,94,4730,89014
"8957",947,564,93,4824,95847
"8958",1036,556,96,5073,104281
"8959",966,557,102,5339,97866
"8960",1050,553,94,5017,105759
"8961",991,568,102,4921,100074
"8962",863,547,95,4983,86946
"8963",917,551,93,5105,92795
"8964",983,547,100,4450,99758
"8965",918,568,93,5202,92699
"8966",1009,565,106,5042,101984
"8967",1071,568,106,4744,108022
"8968",1052,559,97,4748,106290
"8969",956,571,92,5017,96704
"8970",1008,533,91,4605,101395
"8971",1040,557,93,5081,105092
"8972",1069,573,93,5415,107607
"8973",1123,576,105,4667,113358
"8974",977,557,106,4850,98721
"8975",854,572,103,5424,86172
"8976",1240,559,116,4563,125142
"8977",1047,566,92,5275,105430
"8978",1065,565,110,5187,107701
"8979",1030,564,105,4841,104424
"8980",816,557,89,4596,82795
"8981",1002,553,105,4492,101024
"8982",1063,560,115,4763,107640
"8983",945,553,88,5406,95349
"8984",945,567,102,5067,95251
"8985",946,578,97,4998,95317
"8986",1154,558,97,5125,116473
"8987",1083,573,104,5194,109637
"8988",1000,553,97,5040,101029
"8989",890,576,106,4927,89600
"8990",919,555,101,4725,92938
"8991",1033,570,93,5325,104708
"8992",1137,548,110,4847,114674
"8993",956,556,97,5309,96681
"8994",1027,543,96,4983,103303
"8995",1014,563,98,5158,102517
"8996",954,547,101,5581,96465
"8997",847,566,94,5318,85621
"8998",890,550,98,4818,89890
"8999",937,571,92,5146,94902
"9000",799,559,108,5196,81149
"9001",1031,553,115,4989,104181
"9002",983,561,106,4911,99192
"9003",1050,564,95,4566,105707
"9004",1043,547,103,4825,105035
"9005",858,574,110,5171,86651
"9006",1010,572,98,4707,102055
"9007",1013,564,89,5255,102186
"9008",1031,560,97,5343,103839
"9009",1025,547,108,5126,103454
"9010",1076,543,95,5026,108916
"9011",926,554,91,4759,94075
"9012",978,564,111,4830,98963
"9013",1135,555,96,5080,113764
"9014",1049,561,102,5162,105953
"9015",941,562,88,4714,95267
"9016",1041,545,101,5112,104886
"9017",925,540,106,5378,93708
"9018",956,563,98,5044,96340
"9019",1093,571,98,4941,110564
"9020",939,572,93,4739,94589
"9021",1073,556,110,4885,108506
"9022",1100,581,100,5479,110917
"9023",940,561,95,5188,94901
"9024",1042,550,99,5108,105067
"9025",883,545,110,5505,89344
"9026",1076,560,107,5082,108520
"9027",920,547,100,5045,93080
"9028",1098,565,103,5593,111319
"9029",863,542,91,5154,86984
"9030",943,569,95,5089,94856
"9031",936,546,102,4852,94908
"9032",1070,553,95,4915,108170
"9033",986,554,91,4735,99453
"9034",914,567,103,4690,92151
"9035",969,557,96,4948,98039
"9036",946,554,107,5006,95519
"9037",963,542,110,4460,97332
"9038",1056,559,94,5601,106482
"9039",1014,563,103,5353,102585
"9040",989,557,105,5296,99578
"9041",1116,564,97,4916,112473
"9042",946,562,89,5269,95722
"9043",1022,547,108,4851,103006
"9044",955,567,94,4763,96594
"9045",860,561,96,4918,87079
"9046",1000,563,109,5090,100524
"9047",1015,565,108,5281,102460
"9048",976,557,92,5218,98271
"9049",1069,565,103,4556,107964
"9050",1177,556,105,5314,118861
"9051",928,558,94,4986,93485
"9052",958,551,97,4794,96549
"9053",1104,569,87,4594,111643
"9054",995,555,96,5050,100494
"9055",1026,570,105,4854,103524
"9056",1040,544,101,5382,104805
"9057",921,557,96,5087,92921
"9058",905,552,114,4765,91623
"9059",987,553,89,5083,99512
"9060",1055,558,98,5285,106574
"9061",889,551,106,4606,89808
"9062",1152,543,97,5384,116308
"9063",910,570,86,5072,91994
"9064",943,558,87,4888,95480
"9065",967,575,98,4921,97517
"9066",1056,557,86,4805,107108
"9067",983,555,96,5230,99617
"9068",1056,558,100,5175,106608
"9069",996,552,106,4740,100788
"9070",1001,560,102,4874,101030
"9071",898,576,106,4853,90480
"9072",1115,549,102,5441,112244
"9073",1017,558,91,4943,102970
"9074",1048,566,101,4501,106175
"9075",1095,560,102,4919,110100
"9076",1019,573,102,5021,103220
"9077",933,565,107,5332,94066
"9078",1102,554,104,4838,111578
"9079",1069,557,104,5097,107945
"9080",983,559,89,5042,99586
"9081",857,563,103,5196,86606
"9082",979,554,95,4910,98668
"9083",1028,567,105,5405,103737
"9084",1005,566,117,5284,101595
"9085",966,565,97,4998,97247
"9086",923,558,106,5415,93139
"9087",941,575,101,4981,95429
